kidsdriv,age,homekids,yoj,income,parent1,home_val,mstatus,gender,education,occupation,travtime,car_use,bluebook,tif,car_type,red_car,oldclaim,clm_freq,revoked,mvr_pts,clm_amt,car_age,claim_flag,urbanicity
0,54.0,0,16.0,,False,152054.0,True,female,below High School,Blue Collar,61,Private,27310.0,13,Pickup,no,0.0,0,Yes,0,0.0,1.0,0,Rural
0,43.0,3,,,False,183000.0,True,female,High School,Blue Collar,25,Private,15710.0,1,Minivan,yes,0.0,0,No,4,2255.0,7.0,1,Urban
1,45.0,1,11.0,105756.0,False,298161.0,True,female,PhD,Manager,36,Commercial,20520.0,6,Pickup,no,0.0,0,No,0,0.0,1.0,0,Urban
0,33.0,4,0.0,0.0,False,0.0,True,male,below High School,Student,38,Private,5950.0,1,Pickup,yes,0.0,0,Yes,0,0.0,1.0,0,Urban
0,48.0,0,12.0,64916.0,False,282967.0,True,male,Bachelors,Blue Collar,18,Commercial,6200.0,4,Pickup,yes,5893.0,1,No,6,0.0,11.0,0,Urban
0,33.0,2,10.0,53041.0,False,147510.0,True,female,High School,Blue Collar,45,Commercial,19240.0,1,Pickup,no,4445.0,2,No,9,2439.0,10.0,1,Urban
0,37.0,0,13.0,64668.0,False,,False,female,Masters,Manager,5,Private,4550.0,10,Sports Car,no,0.0,0,No,1,0.0,24.0,0,Urban
2,38.0,2,12.0,102020.0,True,0.0,False,female,Masters,Lawyer,28,Private,15500.0,6,SUV,no,5306.0,2,No,5,3726.0,1.0,1,Urban
0,56.0,1,14.0,133296.0,False,390866.0,True,female,PhD,Manager,24,Private,20430.0,17,Minivan,no,0.0,0,No,0,0.0,13.0,0,Urban
0,53.0,0,7.0,22953.0,False,139610.0,True,male,below High School,Manager,24,Private,11640.0,1,Pickup,yes,0.0,0,No,0,0.0,1.0,0,Urban
0,44.0,0,12.0,51279.0,False,200803.0,True,male,below High School,Blue Collar,52,Commercial,12200.0,3,Pickup,yes,0.0,0,No,0,40941.0,1.0,1,Urban
0,51.0,0,11.0,50173.0,False,186074.0,True,female,High School,Clerical,22,Private,11620.0,14,SUV,no,0.0,0,No,0,0.0,1.0,0,Urban
0,49.0,0,12.0,73242.0,False,0.0,False,female,Bachelors,Home Maker,22,Private,13580.0,3,SUV,no,11479.0,1,No,4,0.0,14.0,0,Urban
0,33.0,2,8.0,92261.0,True,0.0,False,male,Bachelors,Blue Collar,28,Private,13380.0,1,Minivan,yes,0.0,0,No,0,0.0,13.0,0,Urban
0,29.0,2,12.0,34600.0,False,113013.0,True,male,High School,Manager,20,Private,7860.0,3,Pickup,yes,558.0,1,No,7,0.0,1.0,0,Urban
0,25.0,3,11.0,46671.0,False,125555.0,True,female,High School,Clerical,29,Private,22140.0,6,Minivan,no,7326.0,1,No,0,0.0,,0,Urban
0,47.0,0,10.0,80963.0,False,0.0,False,female,PhD,Doctor,35,Private,40240.0,6,Sports Car,no,0.0,0,No,0,0.0,13.0,0,Urban
0,44.0,1,9.0,67373.0,True,0.0,False,male,High School,Manager,15,Commercial,32460.0,4,Panel Truck,yes,8423.0,4,No,0,0.0,1.0,0,Urban
0,56.0,0,,0.0,False,92380.0,False,female,Bachelors,Home Maker,34,Private,24820.0,4,Sports Car,no,0.0,0,No,0,0.0,7.0,0,Rural
0,53.0,0,15.0,169926.0,False,442348.0,True,female,PhD,Manager,49,Private,6800.0,14,SUV,no,0.0,0,No,0,0.0,1.0,0,Urban
0,46.0,0,8.0,48656.0,False,194871.0,True,female,Bachelors,Blue Collar,45,Private,12580.0,10,SUV,no,7450.0,1,No,3,0.0,7.0,0,Rural
0,44.0,0,6.0,234825.0,False,0.0,False,female,PhD,Doctor,14,Private,16790.0,4,SUV,no,32113.0,1,Yes,7,4262.0,19.0,1,Urban
0,39.0,0,9.0,26454.0,False,131738.0,True,female,Masters,Manager,45,Private,8050.0,10,SUV,no,7607.0,2,No,0,0.0,1.0,0,Urban
0,51.0,0,,103328.0,False,323740.0,True,male,Bachelors,Blue Collar,53,Commercial,16930.0,7,Van,no,3204.0,2,No,3,0.0,10.0,0,Urban
0,27.0,0,8.0,,False,0.0,False,female,below High School,Blue Collar,35,Private,23900.0,6,Minivan,no,2838.0,1,No,6,0.0,4.0,0,Urban
0,47.0,0,11.0,49565.0,False,0.0,False,female,below High School,Blue Collar,43,Private,11160.0,6,Minivan,no,4552.0,1,No,2,0.0,6.0,0,Urban
0,53.0,0,16.0,109040.0,False,327237.0,True,male,PhD,Doctor,48,Private,28850.0,1,Minivan,yes,0.0,0,No,1,0.0,15.0,0,Urban
0,43.0,2,13.0,158180.0,True,,False,female,Masters,Lawyer,5,Private,21620.0,1,SUV,no,0.0,0,No,2,0.0,15.0,0,Urban
0,52.0,0,13.0,63301.0,False,213026.0,True,male,Bachelors,Professional,46,Commercial,26630.0,4,Panel Truck,yes,11364.0,1,No,1,5399.0,15.0,1,Urban
0,62.0,0,13.0,,False,157022.0,True,male,below High School,Blue Collar,15,Private,13940.0,10,Minivan,yes,0.0,0,No,1,3298.0,1.0,1,Urban
0,52.0,0,13.0,147351.0,False,408720.0,True,male,Masters,Manager,24,Commercial,21670.0,13,Van,yes,0.0,0,No,0,5908.0,10.0,1,Urban
0,46.0,0,11.0,57456.0,False,207400.0,True,male,Bachelors,Manager,32,Private,15160.0,1,Minivan,yes,0.0,0,No,0,0.0,6.0,0,Urban
0,48.0,0,12.0,63260.0,False,0.0,False,female,High School,Blue Collar,7,Commercial,24160.0,4,Minivan,no,7858.0,2,No,9,1748.0,1.0,1,Urban
0,47.0,0,10.0,53758.0,False,0.0,False,female,High School,Blue Collar,55,Commercial,15810.0,4,Sports Car,no,684.0,1,No,0,0.0,1.0,0,Urban
1,45.0,2,15.0,,True,0.0,False,male,Bachelors,Professional,26,Private,17930.0,10,Van,yes,41167.0,2,Yes,0,3008.0,5.0,1,Urban
0,41.0,1,13.0,33623.0,False,158987.0,True,female,High School,Clerical,43,Private,8960.0,6,SUV,no,23981.0,1,No,3,0.0,5.0,0,Urban
1,40.0,2,0.0,0.0,False,50343.0,True,female,High School,Home Maker,49,Private,5500.0,10,Sports Car,no,0.0,0,No,0,2295.0,,1,Urban
0,38.0,0,12.0,43720.0,False,203213.0,True,male,below High School,Blue Collar,46,Commercial,11820.0,9,Pickup,no,0.0,0,No,0,0.0,1.0,0,Urban
0,50.0,0,6.0,15905.0,False,0.0,True,male,High School,Student,20,Commercial,8090.0,1,Minivan,yes,5672.0,2,No,3,5982.0,8.0,1,Urban
2,45.0,3,16.0,117640.0,False,296369.0,True,male,Masters,Lawyer,48,Private,13260.0,13,Minivan,yes,0.0,0,No,3,0.0,17.0,0,Urban
0,44.0,2,0.0,0.0,False,0.0,True,female,High School,Student,22,Commercial,1500.0,6,SUV,no,11086.0,2,No,7,7539.0,9.0,1,Urban
0,31.0,2,11.0,22988.0,True,0.0,False,male,below High School,Blue Collar,21,Private,4200.0,10,Minivan,yes,0.0,0,No,0,0.0,1.0,0,Urban
0,37.0,3,14.0,16071.0,True,120881.0,False,female,High School,Home Maker,47,Private,5240.0,6,SUV,no,8100.0,1,No,6,0.0,1.0,0,Rural
0,49.0,0,11.0,776.0,False,108249.0,True,female,Bachelors,Home Maker,56,Private,12960.0,13,SUV,no,3116.0,2,Yes,0,2027.0,10.0,1,Urban
0,49.0,0,15.0,34050.0,False,172329.0,True,female,below High School,Clerical,37,Private,9800.0,9,SUV,no,0.0,0,No,0,0.0,,0,Rural
0,52.0,0,12.0,,False,,True,male,Bachelors,Blue Collar,30,Commercial,21000.0,1,Van,no,0.0,0,No,0,0.0,9.0,0,Rural
1,38.0,3,14.0,89065.0,False,229172.0,True,male,Bachelors,Blue Collar,12,Commercial,14210.0,1,Minivan,yes,1155.0,1,Yes,0,5143.0,6.0,1,Urban
0,52.0,0,12.0,197895.0,False,502063.0,True,female,Bachelors,Blue Collar,52,Commercial,27670.0,6,Sports Car,no,0.0,0,No,1,0.0,11.0,0,Urban
0,37.0,3,9.0,47043.0,False,210595.0,True,male,High School,Blue Collar,21,Commercial,7070.0,6,Pickup,yes,0.0,0,No,3,0.0,8.0,0,Rural
0,55.0,0,13.0,64593.0,False,200725.0,True,male,Masters,Lawyer,27,Private,13460.0,6,Minivan,yes,0.0,0,No,2,0.0,10.0,0,Urban
0,51.0,0,12.0,59961.0,False,200761.0,True,male,High School,Blue Collar,28,Commercial,44130.0,3,Panel Truck,yes,0.0,0,No,4,3509.0,1.0,1,Urban
0,58.0,0,14.0,41712.0,False,150884.0,True,female,Masters,,50,Commercial,25070.0,1,Pickup,no,0.0,0,No,2,0.0,16.0,0,Urban
0,44.0,0,10.0,46420.0,False,184409.0,False,female,Masters,Professional,51,Private,11010.0,4,SUV,no,0.0,0,No,0,0.0,1.0,0,Urban
0,37.0,0,13.0,89596.0,False,271298.0,True,male,PhD,Doctor,30,Private,14160.0,1,Minivan,yes,1344.0,1,No,5,0.0,13.0,0,Urban
0,32.0,3,17.0,51346.0,False,167536.0,True,female,Bachelors,Clerical,33,Private,16650.0,7,SUV,no,0.0,0,No,0,0.0,9.0,0,Rural
2,46.0,0,9.0,69158.0,False,234203.0,True,male,Masters,Lawyer,40,Private,7940.0,13,SUV,no,1495.0,1,No,3,0.0,,0,Urban
0,51.0,0,13.0,36202.0,False,164228.0,True,male,High School,Blue Collar,25,Commercial,24220.0,4,Minivan,yes,9587.0,1,No,5,0.0,6.0,0,Urban
2,36.0,2,9.0,148595.0,True,391168.0,False,male,Masters,,62,Commercial,23380.0,1,Panel Truck,yes,0.0,0,No,4,3488.0,19.0,1,Urban
1,40.0,1,13.0,61057.0,False,195866.0,True,male,Bachelors,Blue Collar,31,Commercial,5500.0,4,Minivan,yes,0.0,0,No,1,0.0,6.0,0,Urban
0,41.0,2,12.0,98385.0,False,331428.0,True,female,Masters,Lawyer,45,Private,24840.0,6,Minivan,no,0.0,0,No,0,0.0,19.0,0,Urban
0,64.0,0,17.0,116518.0,False,376273.0,True,female,PhD,Manager,49,Private,16110.0,17,Sports Car,no,0.0,0,No,0,0.0,15.0,0,Urban
0,22.0,4,10.0,747.0,True,0.0,False,male,Bachelors,Student,15,Commercial,10070.0,9,Minivan,yes,0.0,0,No,4,0.0,1.0,0,Urban
0,51.0,0,15.0,95659.0,False,296768.0,True,male,PhD,Lawyer,29,Private,12320.0,6,Minivan,no,0.0,0,Yes,1,0.0,13.0,0,Urban
0,31.0,1,9.0,39456.0,False,148093.0,True,female,Masters,,57,Private,8550.0,6,Sports Car,no,0.0,0,No,0,0.0,9.0,0,Urban
0,57.0,0,14.0,101497.0,False,261129.0,True,female,Masters,Professional,80,Private,23560.0,11,Sports Car,no,2898.0,2,No,4,0.0,,0,Urban
0,47.0,0,10.0,122973.0,False,0.0,False,female,Masters,Lawyer,32,Private,31740.0,13,Van,no,0.0,0,No,0,0.0,20.0,0,Urban
0,33.0,3,,83156.0,False,255687.0,True,male,Bachelors,Professional,10,Private,21830.0,13,Van,yes,0.0,0,No,0,0.0,6.0,0,Urban
0,57.0,0,12.0,147971.0,False,376318.0,True,female,Masters,,36,Commercial,25410.0,1,Pickup,no,7441.0,4,No,2,0.0,10.0,0,Urban
0,35.0,2,14.0,127504.0,True,0.0,False,female,PhD,Manager,36,Private,15380.0,13,SUV,no,0.0,0,Yes,3,1973.0,14.0,1,Urban
0,44.0,0,11.0,111321.0,False,272246.0,True,male,Masters,Manager,30,Commercial,22830.0,1,Panel Truck,yes,0.0,0,No,0,0.0,12.0,0,Urban
0,43.0,0,12.0,137117.0,False,313152.0,True,male,Masters,,25,Commercial,24090.0,6,Panel Truck,no,0.0,0,No,5,0.0,13.0,0,Urban
0,45.0,0,11.0,91324.0,False,261739.0,False,male,Bachelors,Manager,31,Private,6000.0,11,Pickup,yes,0.0,0,No,0,0.0,1.0,0,Urban
0,44.0,3,13.0,,False,302922.0,True,female,Masters,Lawyer,25,Private,15450.0,10,SUV,no,0.0,0,No,0,0.0,15.0,0,Urban
0,51.0,0,12.0,97713.0,False,296752.0,False,male,Bachelors,Professional,29,Private,17750.0,1,Van,yes,0.0,0,No,2,0.0,9.0,0,Urban
0,56.0,0,13.0,222379.0,False,535687.0,True,female,PhD,Manager,37,Private,29340.0,1,Pickup,no,0.0,0,No,1,0.0,13.0,0,Urban
0,36.0,0,6.0,20800.0,False,0.0,True,female,High School,Student,57,Private,5400.0,3,SUV,no,0.0,0,No,1,0.0,6.0,0,Urban
0,55.0,0,15.0,59128.0,False,173782.0,True,male,Bachelors,Manager,59,Commercial,24130.0,6,Panel Truck,yes,22302.0,1,No,1,0.0,8.0,0,Urban
1,46.0,0,10.0,21238.0,False,0.0,False,male,below High School,Clerical,41,Private,6000.0,1,SUV,no,6524.0,2,No,1,0.0,7.0,0,Urban
0,45.0,3,0.0,0.0,False,95330.0,True,female,High School,Home Maker,45,Private,6000.0,1,SUV,no,0.0,0,Yes,0,0.0,1.0,0,Rural
0,58.0,0,11.0,70745.0,False,237422.0,False,male,Bachelors,Blue Collar,15,Commercial,16730.0,10,Van,yes,6864.0,3,No,4,2318.0,15.0,1,Urban
0,48.0,0,12.0,107503.0,False,353815.0,True,female,Masters,Lawyer,24,Private,28270.0,4,SUV,no,0.0,0,No,0,0.0,17.0,0,Urban
0,56.0,0,,119361.0,False,396499.0,True,female,Bachelors,Manager,5,Private,31830.0,3,Minivan,no,0.0,0,No,2,0.0,11.0,0,Urban
0,45.0,1,13.0,88735.0,True,0.0,False,male,Masters,Professional,37,Private,13450.0,1,Minivan,yes,0.0,0,Yes,2,0.0,19.0,0,Urban
1,45.0,2,13.0,21123.0,False,123825.0,True,male,below High School,Clerical,36,Private,8110.0,10,Pickup,yes,0.0,0,No,0,0.0,1.0,0,Urban
0,35.0,2,14.0,14835.0,False,133338.0,True,female,Bachelors,Home Maker,29,Private,4110.0,6,SUV,no,0.0,0,Yes,0,0.0,7.0,0,Urban
0,36.0,0,0.0,0.0,False,0.0,False,female,Bachelors,Student,38,Commercial,16280.0,4,Minivan,no,3365.0,3,No,2,727.0,11.0,1,Urban
0,57.0,2,16.0,33545.0,False,178637.0,True,male,Bachelors,Professional,33,Commercial,4850.0,4,Pickup,yes,0.0,0,No,0,0.0,7.0,0,Urban
1,44.0,2,11.0,61798.0,False,227814.0,True,male,High School,Clerical,20,Private,17640.0,1,Van,no,3863.0,1,No,3,0.0,10.0,0,Urban
1,38.0,2,12.0,40197.0,True,160874.0,False,male,High School,Blue Collar,26,Commercial,9720.0,1,Pickup,yes,0.0,0,Yes,0,4322.0,1.0,1,Urban
1,43.0,3,14.0,77437.0,False,218079.0,True,female,Bachelors,Blue Collar,27,Commercial,13540.0,3,SUV,no,1879.0,1,No,5,2323.0,10.0,1,Urban
0,32.0,4,14.0,7308.0,False,,True,female,High School,Home Maker,42,Private,26020.0,11,Pickup,no,10626.0,1,No,4,6506.0,6.0,1,Urban
0,44.0,0,12.0,3985.0,False,66681.0,False,male,High School,Student,17,Private,15350.0,14,Minivan,no,0.0,0,No,0,0.0,11.0,0,Rural
0,43.0,2,13.0,98128.0,False,271063.0,True,female,Bachelors,Blue Collar,20,Commercial,15610.0,4,Minivan,no,0.0,0,No,3,0.0,9.0,0,Rural
0,58.0,0,,49128.0,False,160194.0,True,male,High School,Blue Collar,48,Private,13470.0,1,Minivan,yes,0.0,0,No,2,0.0,1.0,0,Rural
0,43.0,2,,37135.0,False,160427.0,True,male,Masters,,59,Commercial,5210.0,7,Pickup,yes,0.0,0,No,0,0.0,16.0,0,Urban
0,46.0,0,12.0,48407.0,False,182720.0,True,female,Bachelors,Professional,34,Private,9980.0,6,Minivan,no,0.0,0,No,3,0.0,11.0,0,Urban
0,52.0,0,15.0,37049.0,False,196411.0,True,female,High School,Blue Collar,21,Commercial,28390.0,10,SUV,no,0.0,0,No,0,0.0,9.0,0,Rural
0,46.0,0,4.0,45996.0,False,192429.0,False,female,High School,Clerical,49,Private,6100.0,13,SUV,no,0.0,0,No,1,0.0,1.0,0,Rural
0,55.0,0,12.0,41841.0,False,197511.0,True,male,Masters,Manager,46,Private,24100.0,6,Minivan,no,0.0,0,No,1,0.0,1.0,0,Urban
1,39.0,2,15.0,5538.0,False,78372.0,True,female,Bachelors,Home Maker,49,Private,5950.0,1,Sports Car,no,6127.0,1,No,0,1097.0,7.0,1,Urban
0,37.0,1,12.0,5678.0,True,0.0,False,female,below High School,Student,42,Private,2070.0,1,SUV,no,6535.0,2,No,1,3327.0,1.0,1,Urban
0,45.0,0,14.0,66809.0,False,246682.0,True,male,Masters,Lawyer,38,Private,13970.0,6,Minivan,no,0.0,0,No,1,0.0,11.0,0,Urban
1,56.0,2,9.0,83464.0,False,316391.0,True,female,High School,Manager,37,Private,12740.0,10,SUV,no,29423.0,2,Yes,3,0.0,1.0,0,Urban
0,63.0,0,13.0,31269.0,False,201461.0,True,male,High School,Professional,42,Private,29400.0,6,Minivan,yes,0.0,0,No,0,0.0,1.0,0,Rural
0,34.0,4,14.0,25535.0,False,99326.0,True,female,below High School,Clerical,45,Private,18270.0,1,SUV,no,30146.0,2,No,1,0.0,8.0,0,Urban
0,61.0,0,15.0,47534.0,False,199888.0,True,male,below High School,Clerical,22,Private,12350.0,4,SUV,no,2414.0,1,No,0,4578.0,1.0,1,Urban
0,33.0,2,,114322.0,False,301530.0,True,male,Bachelors,Blue Collar,14,Commercial,17190.0,1,Van,yes,10786.0,2,No,3,0.0,8.0,0,Urban
0,36.0,2,9.0,12938.0,False,0.0,True,female,High School,Student,31,Commercial,15520.0,1,SUV,no,0.0,0,No,1,0.0,1.0,0,Rural
0,47.0,0,11.0,153941.0,False,421045.0,True,female,PhD,Lawyer,41,Private,23630.0,9,Sports Car,no,0.0,0,No,3,0.0,12.0,0,Urban
0,47.0,0,14.0,33519.0,False,150028.0,True,male,High School,Clerical,27,Private,9550.0,3,Pickup,no,0.0,0,No,0,0.0,1.0,0,Rural
0,48.0,0,6.0,33434.0,False,176292.0,True,female,Bachelors,Clerical,38,Private,6300.0,1,SUV,no,3614.0,3,No,2,3682.0,12.0,1,Urban
0,50.0,0,15.0,86825.0,False,228978.0,True,female,High School,Blue Collar,33,Commercial,18820.0,7,Minivan,no,10377.0,3,No,4,0.0,,0,Urban
0,46.0,0,11.0,45300.0,False,152064.0,True,male,High School,Blue Collar,28,Commercial,6030.0,13,Pickup,yes,0.0,0,No,0,0.0,1.0,0,Urban
0,56.0,0,14.0,13614.0,False,96941.0,False,male,Masters,Lawyer,34,Private,25250.0,1,Minivan,yes,4188.0,2,No,0,0.0,13.0,0,Urban
0,47.0,0,9.0,133908.0,False,358993.0,True,male,PhD,,26,Commercial,17320.0,5,Van,yes,0.0,0,No,1,0.0,16.0,0,Urban
0,28.0,1,11.0,30877.0,False,114482.0,True,female,below High School,Clerical,26,Private,17360.0,6,Minivan,no,0.0,0,No,0,0.0,1.0,0,Urban
0,49.0,0,0.0,,False,,True,female,below High School,Student,21,Private,7150.0,6,SUV,no,4742.0,2,No,0,0.0,7.0,0,Urban
0,34.0,1,13.0,37806.0,False,173130.0,True,female,Bachelors,Clerical,46,Private,3680.0,4,SUV,no,0.0,0,No,0,1324.0,8.0,1,Rural
0,48.0,0,9.0,44808.0,False,199470.0,True,male,High School,Blue Collar,25,Commercial,10780.0,6,Pickup,yes,5001.0,2,No,4,3806.0,1.0,1,Urban
0,50.0,0,,70135.0,False,0.0,False,male,Masters,Manager,5,Private,13510.0,1,Minivan,yes,0.0,0,No,0,4667.0,13.0,1,Urban
0,54.0,0,14.0,100981.0,False,303119.0,True,male,Bachelors,Blue Collar,51,Commercial,25430.0,1,Minivan,no,0.0,0,No,0,0.0,4.0,0,Rural
0,40.0,3,,46395.0,True,0.0,False,female,Bachelors,Blue Collar,25,Commercial,22240.0,10,Minivan,no,5091.0,2,No,1,0.0,5.0,0,Urban
2,37.0,2,10.0,32520.0,False,0.0,True,male,Bachelors,Student,5,Commercial,12250.0,4,Minivan,no,0.0,0,No,0,0.0,11.0,0,Urban
0,41.0,0,10.0,136585.0,False,0.0,False,male,Masters,Lawyer,47,Private,22060.0,13,Van,no,1685.0,3,No,0,2489.0,10.0,1,Urban
0,41.0,0,12.0,56447.0,False,205861.0,False,male,Bachelors,Blue Collar,29,Commercial,24660.0,7,Minivan,yes,0.0,0,No,0,5901.0,8.0,1,Urban
0,46.0,0,12.0,42764.0,False,171180.0,True,female,High School,Clerical,17,Private,5780.0,3,SUV,no,0.0,0,No,2,0.0,1.0,0,Urban
0,55.0,0,10.0,146240.0,False,0.0,False,male,Masters,Professional,63,Private,11860.0,6,Pickup,yes,0.0,0,No,2,0.0,13.0,0,Urban
0,47.0,0,7.0,84011.0,False,249357.0,True,male,Bachelors,Manager,35,Commercial,30590.0,1,Panel Truck,yes,0.0,0,No,0,0.0,11.0,0,Urban
0,58.0,0,13.0,65131.0,False,236533.0,True,male,Masters,,32,Commercial,7300.0,10,Pickup,yes,6334.0,1,No,4,0.0,21.0,0,Urban
0,38.0,1,0.0,0.0,True,0.0,False,female,High School,Student,34,Commercial,16880.0,6,SUV,no,0.0,0,No,0,2437.0,12.0,1,Rural
0,51.0,0,11.0,134582.0,False,371127.0,True,male,Bachelors,Professional,41,Commercial,30950.0,4,Panel Truck,yes,0.0,0,No,1,6006.0,14.0,1,Urban
0,35.0,0,5.0,54922.0,False,181427.0,True,female,Bachelors,Clerical,45,Private,18710.0,7,Sports Car,no,33276.0,1,Yes,0,1475.0,15.0,1,Urban
0,52.0,0,12.0,,False,0.0,False,male,High School,Blue Collar,30,Commercial,25720.0,6,Minivan,yes,0.0,0,No,1,0.0,8.0,0,Rural
0,40.0,0,11.0,67700.0,False,0.0,False,female,High School,Blue Collar,16,Commercial,12230.0,7,SUV,no,1429.0,3,No,7,5117.0,1.0,1,Urban
0,47.0,0,0.0,0.0,False,0.0,False,male,Masters,Home Maker,51,Private,6200.0,6,Pickup,no,32418.0,1,Yes,0,838.0,10.0,1,Urban
0,33.0,3,15.0,79118.0,False,228495.0,True,male,High School,Manager,32,Commercial,4800.0,12,Pickup,yes,28216.0,2,Yes,1,0.0,6.0,0,Urban
0,26.0,4,0.0,0.0,False,,True,male,below High School,Student,16,Private,4100.0,1,Minivan,yes,6819.0,2,No,4,6167.0,8.0,1,Urban
0,37.0,2,4.0,18127.0,False,129798.0,True,male,below High School,Blue Collar,40,Private,23270.0,6,Minivan,yes,2015.0,2,No,7,2745.0,4.0,1,Urban
0,42.0,3,16.0,113486.0,True,360227.0,False,female,PhD,Doctor,32,Private,17050.0,3,Minivan,no,0.0,0,No,1,0.0,14.0,0,Urban
0,53.0,0,13.0,35516.0,False,0.0,False,female,High School,Clerical,42,Private,19780.0,12,Minivan,no,0.0,0,No,1,0.0,1.0,0,Urban
0,49.0,0,14.0,76778.0,False,209440.0,True,female,Bachelors,Home Maker,62,Private,6400.0,17,SUV,no,4324.0,3,No,5,0.0,5.0,0,Urban
0,23.0,2,9.0,68687.0,True,0.0,False,male,Bachelors,Professional,44,Private,17670.0,7,Minivan,yes,0.0,0,No,1,0.0,9.0,0,Urban
1,45.0,2,13.0,111560.0,True,0.0,False,male,Masters,Manager,28,Commercial,6000.0,4,Pickup,yes,29150.0,2,Yes,4,1379.0,8.0,1,Urban
0,42.0,2,13.0,1719.0,False,0.0,True,female,High School,Student,19,Commercial,10980.0,4,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Urban
0,48.0,0,11.0,49370.0,False,0.0,False,male,High School,Professional,48,Commercial,6440.0,3,Minivan,no,10000.0,1,No,0,2590.0,1.0,1,Urban
0,57.0,0,11.0,14500.0,False,112458.0,True,female,Bachelors,Home Maker,32,Private,8650.0,12,SUV,no,1662.0,1,No,3,6579.0,9.0,1,Urban
0,53.0,0,,28637.0,False,0.0,False,male,below High School,Clerical,48,Private,6600.0,4,Pickup,yes,21606.0,1,Yes,1,3352.0,1.0,1,Urban
0,40.0,3,14.0,14535.0,False,122827.0,True,female,PhD,Manager,41,Private,16950.0,17,Sports Car,no,0.0,0,No,0,0.0,21.0,0,Urban
0,39.0,3,8.0,24062.0,False,149083.0,True,female,below High School,Clerical,36,Private,12510.0,1,Sports Car,no,0.0,0,No,2,6481.0,3.0,1,Urban
0,50.0,0,12.0,7971.0,False,0.0,False,female,PhD,Home Maker,5,Private,17250.0,6,Pickup,no,0.0,0,No,0,0.0,,0,Rural
0,51.0,0,,53288.0,False,207371.0,True,female,Masters,Professional,42,Private,15940.0,1,SUV,no,24782.0,1,Yes,4,0.0,16.0,0,Urban
0,39.0,0,10.0,23756.0,False,0.0,False,female,Masters,Lawyer,52,Private,7780.0,3,Sports Car,no,0.0,0,Yes,0,5431.0,20.0,1,Urban
0,51.0,0,13.0,30764.0,False,,True,female,Masters,Lawyer,24,Private,9680.0,4,SUV,no,0.0,0,No,1,0.0,16.0,0,Urban
0,33.0,1,9.0,73988.0,False,238468.0,True,male,Masters,Lawyer,5,Private,11670.0,6,Pickup,yes,9302.0,1,No,3,7476.0,18.0,1,Urban
0,43.0,0,13.0,180733.0,False,477862.0,False,male,Masters,Manager,30,Commercial,26480.0,1,Panel Truck,no,0.0,0,No,0,3467.0,17.0,1,Urban
0,36.0,0,10.0,38317.0,False,0.0,False,male,below High School,Blue Collar,24,Commercial,5330.0,4,Pickup,yes,0.0,0,No,4,3008.0,1.0,1,Urban
0,50.0,0,15.0,121299.0,False,315447.0,True,female,below High School,Blue Collar,19,Private,6500.0,4,Sports Car,no,0.0,0,No,1,0.0,1.0,0,Urban
0,55.0,0,11.0,109258.0,False,359318.0,True,female,Bachelors,Blue Collar,17,Commercial,17930.0,13,SUV,no,0.0,0,No,0,0.0,8.0,0,Urban
0,50.0,0,15.0,65389.0,False,249847.0,True,male,High School,Blue Collar,35,Private,12440.0,7,Minivan,no,5863.0,1,No,5,0.0,1.0,0,Rural
2,40.0,2,,28430.0,False,123290.0,True,female,below High School,Blue Collar,37,Commercial,14450.0,16,Minivan,no,0.0,0,No,0,0.0,1.0,0,Urban
0,36.0,0,9.0,102382.0,False,,False,female,PhD,Doctor,10,Private,23490.0,4,SUV,no,4768.0,4,No,3,0.0,12.0,0,Urban
0,48.0,0,5.0,92868.0,False,256927.0,True,female,Masters,Manager,31,Commercial,28970.0,4,Pickup,no,0.0,0,No,2,0.0,9.0,0,Urban
0,46.0,0,8.0,46955.0,False,0.0,False,female,High School,Manager,14,Private,11140.0,4,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Urban
0,50.0,0,10.0,46802.0,False,169519.0,True,male,Masters,Lawyer,62,Private,21280.0,6,Van,no,3108.0,1,No,6,0.0,15.0,0,Urban
0,44.0,0,13.0,77576.0,False,261611.0,True,male,Bachelors,Blue Collar,48,Commercial,27810.0,4,Panel Truck,no,0.0,0,No,1,0.0,6.0,0,Urban
1,37.0,1,,23048.0,False,132852.0,True,female,High School,Blue Collar,13,Commercial,21780.0,1,Pickup,no,0.0,0,No,3,7234.0,9.0,1,Urban
0,54.0,0,14.0,80227.0,False,247045.0,True,female,Masters,Professional,23,Private,31530.0,1,Pickup,no,8152.0,3,No,0,0.0,11.0,0,Urban
0,38.0,0,0.0,0.0,False,86648.0,True,male,High School,Home Maker,23,Private,7620.0,7,Pickup,yes,0.0,0,No,1,0.0,1.0,0,Rural
0,54.0,0,10.0,21864.0,False,0.0,False,male,High School,Student,12,Commercial,12290.0,4,Minivan,yes,0.0,0,No,0,0.0,,0,Rural
0,50.0,0,9.0,58724.0,False,280436.0,True,female,Bachelors,Blue Collar,26,Commercial,23460.0,14,Minivan,no,0.0,0,No,2,0.0,7.0,0,Urban
0,46.0,0,11.0,35362.0,False,0.0,False,male,High School,Clerical,8,Private,13140.0,7,Minivan,no,0.0,0,No,4,0.0,7.0,0,Urban
